taxonID,vernacularName,identifier,source,language,,,,,,,,,,,,,,,
wfo-0000680970,Turk’s-cap lily,50624EDE-4494-4908-9861-F22A7DEE5200,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000347546,"Tawny sedge, carex de Host",4713BC97-6201-48A7-8BC4-70ACC36E86EE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000347552,Carex de Houghton,5091933B-653B-436D-ACC8-95D6E67B7908,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000347623,Carex porc-épic,4492BF1C-282F-44E4-8F5F-F420763AC803,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000347736,Carex continental,341C5C6A-3448-4C21-B5E8-306BFDA8A149,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000347763,Carex gonflé,7A9CDBD3-1593-40A5-83F4-8B3DB313C2D2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000347819,"James’s sedge, grass sedge",C053C3FC-C86F-4825-8DAD-CA692B0F70E6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000347879,Juniper sedge,133ED624-BB28-4AF9-943E-A53C95B41BA7,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000347988,Carex de Krause,17BE2534-569C-4F71-AC83-9432415FB489,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348020,Carex de Lachenal,DEFEB63F-EEE5-449B-91FC-AE7ECC3D8F3C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348030,Carex lacustre,993D5F8B-9A30-46BB-892B-7C3D0A128EF1,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348116,Carex de Laponie,CD12AA1E-C8A0-4B24-A351-58391710825E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348121,"Wiregrass, carex à fruits tomenteux",BAC2D5A4-41AD-4490-B35B-2BE0708AFB67,,,,,,,,,,,,,,2004-05-21,,,2012-02-03
wfo-0000348163,Carex à tiges faibles,5BCB9E94-3CC3-4374-A2A6-E2303A4E7ACF,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348164,Carex laxiflore,499F5F88-3015-4507-902C-03C4068068DD,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348221,Lemmon’s sedge,B176271B-2356-4739-9F10-A47D74A7798B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348234,Carex lenticulaire,8BB9A6F7-520E-4CA4-AAB6-6CE147538FF7,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348289,Carex à tiges grêles,D315D32D-3743-4B93-AB5E-00D77FE2FE8E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348298,Carex leptonervé,2E4130FD-E0ED-4F39-ACFF-54132B3746AC,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348415,Carex livide,663CFF02-6B3A-406F-82EE-F6473C325901,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001301615,Carex des forêts,D82B34C3-D05A-4D1C-A58B-9C7782F85381,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000348520,Carex faux-lupulina,3B453A37-6079-4BF8-B3AE-74D3D32CC433,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348521,Carex houblon,BB35941C-7003-455E-BF9A-8E68BE7CD2B6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348529,Carex luisant,A94FB44A-082E-4943-8489-2F97DD09722E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348568,Carex de Mackenzie,6E2CBCFC-AD70-4494-AE67-735CA1B4C52C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348569,Carex des Malouines,1D51B78A-3C9F-4DDD-A9A6-5C2FC498E4BA,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348651,Carex chétif,5133E0A8-28E9-4927-BBBB-C03CD1B01995,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348715,Carex marin,6AC8B80B-D47A-4BFF-9D55-4B9C6FD9D79F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348720,Carex maritime,26696151-56DF-4AE8-B46E-5A03718F8EFE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348759,Carex moyen,0222CB0B-E909-4FAC-AA1D-BC0791B7DDEF,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348801,Carex membraneux,18312661-2216-4469-97F9-88E6018001A0,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000348804,Mendocino sedge,ABC88DB8-43EF-4B55-B066-CD25084A08B9,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348814,Carex de Fernald,5ADB01F9-3D27-4A88-9D1A-86E4012F7A8C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348820,Carex de l’arrière-pays,C058F65F-2497-4590-A439-F7643551FF1F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348830,Carex de Michaux,927E5875-CFF7-4DFB-B3F7-B335268518C3,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000348920,Wretched sedge,E2F988C0-497A-48A2-98B4-189B208F51D0,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000348949,Carex dérangeant,D4865ACD-C25D-406C-BA99-2C0EE66FE325,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349043,Carex à utricule lisse,34AC192A-CC76-4878-B162-783824BDBAF5,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349044,Carex de Mühlenberg,7E88C462-F601-4BDD-8496-21DF1E77E287,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349163,Carex à odeur de nard,096E92CC-DB4A-4F59-8EB2-E1064DE49B01,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349250,Carex noir,11C4897C-A259-46C7-8228-0B901D4961C1,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349330,Carex normal,A5CC597D-7F8A-42CE-B2A4-0E822D8E3D1A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349331,Carex de Norvège,01268005-CBA7-4BAC-8065-4EFA02318A68,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349350,Carex de Nouvelle-Angleterre,0092F263-6AF2-4309-A4A3-D346A2FF6A61,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349402,San Luis Obispo sedge,72E1579F-267C-4C86-8B0A-0D995123CBC0,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349507,Carex à fruits clairsemés,CCA53372-BA76-46E3-92C2-214CE9670814,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349519,Carex oligosperme,BAC4B621-12CC-4D5A-A87E-F692B609AFEE,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000349581,Carex en chapelet,CDB5EA31-F500-408A-951A-CB7464F98D1B,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000349599,Orono sedge,512D32A1-36A5-4594-BA22-E3C2586550C4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349620,Carex des lièvres,FB0A80F2-47D7-4AFC-9A08-20DA8F592F82,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349637,Sharpscale sedge,BC1EC0A5-0350-498F-9DD1-4A3F548CA1A0,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000349677,Carex paléacé,2B45469C-A815-4F84-87DD-4D8DB79BCA88,,,,,,,,,,,,,,2004-05-21,,,2012-02-23
wfo-0000349686,Carex pâle,08CE0707-C79C-46F4-9315-2A58F4B2DD80,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000349841,Carex pauciflore,88B94B74-3846-4998-AABD-6E37A610AB74,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349860,Carex de Peck,35EAF953-7C4C-4ACD-B4FD-E8933067C96C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349885,"pedunculate sedge, long-stalked sedge, carex pédonculé",C1830C80-322F-426F-91F6-980CE9E754E2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349892,Carex laineux,548FE7AB-3C1F-4B75-9640-6F23BC2B3B01,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000680571,Washington lily,2EBF9232-2CDB-4F39-9D44-17B154C73090,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000228276,"Lily-leaved twayblade, large twayblade, mauve sleekwort",703CDEDB-E983-416E-94BE-3926AD9BA011,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000228357,Tall liparis,00648C0C-182F-4ED5-83CE-E5395400F3C0,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000229498,Auricled twayblade,5F590077-D671-44DC-BFE3-6CF6E5C92F8E,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000229499,Southern twayblade,A32D90F7-CE62-4EAB-AE40-580FE35C7519,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000229505,Northern twayblade,27F5EA19-9F02-4A28-AD0B-6D38DAF7289E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000229510,Northwest twayblade,09593E77-7942-45DA-8F19-F8C9365C68EB,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000229512,Broad-leaved twayblade,CBFB586A-9B37-4E29-A24B-8A448759CCF9,,,,,,,,,,,,,,2004-05-21,,,2010-04-01
wfo-0000229514,Heart-leaved twayblade,707DF6E3-6236-40A8-A10E-0206218A3954,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000229574,"Appalachian twayblade, kidney-leaf twayblade",0906943A-D911-4137-B066-C32BB0A23605,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000691294,"May-lily, false lily-of-the-valley",21ACCBE5-4097-483E-B92C-4C69395B6635,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000690499,"Large false Solomon’s-seal, false spikenard, Solomon’s-plume",139FE445-AC72-442B-91B3-3D3866FB4F8D,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000690521,"Little false Solomon’s-seal, starflower Solomon’s-seal, smilacine étoilée",4EE0A399-41AE-41B7-B652-FB35E73FB967,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000233652,Slender-flowered malaxis,7AF4422C-71B4-4CEA-8CCC-49A1C352CD6F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000233704,Bayard’s malaxis,06CCE20C-37C9-432E-888C-A874F0E7B214,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000234101,Bog adder’s-mouth,57D2849D-0E13-4E8E-A6A0-2393B338A6DC,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000234231,Mountain malaxis,61C880C0-044A-4463-A9AF-CC1EB6636F4A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000234307,"Green adder’s-mouth, malaxis unifolié",EA9A467D-EC5E-4C3F-AC8E-D98CB9F12582,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000691833,"Huaco, wild-tuberose, amole plant, spice-lily, soap plant",71F2A3A1-8B8B-464C-8A57-1F7AE5E26562,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000691949,"Huaco, amole",F749E711-4109-4E3E-9F5C-E7F196804949,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000688779,Appalachian bunch-flower,95B76FAF-0257-4A0E-ACE7-04B3B882F18F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000690845,"Ozark bunch-flower, Wood’s bunch-flower",56CC60DB-DBF1-4F0F-BD0D-9556CE31BC2F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000696618,Paper-white narcissus,ACD7F522-DC09-4AC6-BDAD-2F2B433682B1,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000701321,Yellow asphodel,0793F7E5-B95E-4143-8B46-23AF433C50D5,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000701462,California bog-asphodel,F6CD7999-7FED-4456-81EA-17A3659054F8,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000785382,"Fall-flowering ixia, Florida celestial",5EF97A0D-5E26-4227-B4C6-3F07794DC59A,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000785366,Prairie celestial,2F839396-D62D-45E1-8EFB-A45B0F4613BB,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000702525,Sand sacahuista,B0F29BEB-F080-4F67-8DAD-22315CBFAA53,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000697126,Florida beargrass,D63B06C7-793D-460B-97E1-84459FEAAAC5,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000696627,"Bigelow nolina, Bigelow beargrass",7EC1DFC2-D714-4B61-9DEE-63D083F5AF8F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000698797,Britton’s beargrass,3C89E309-23DC-44D6-86D1-60044FC31363,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000696697,"Chaparral nolina, chaparral beargrass",E6CFBC74-3B94-4DF0-83A2-11EA69BF7D07,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000698669,Mesa sacahuista,4C255A48-2F7F-49D9-9D3E-6BCC5BE86AD2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000698690,Dehesa beargrass,566CFC7F-5AB8-48B7-AB48-ED8C8250DE99,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000697748,Lindheimer’s beargrass,6982C67C-C8C0-40B8-AA92-17009306E39B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000700768,Sacahuista,46C0D04D-8F68-432E-97E3-B140A453BC6F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000700801,"Parry nolina, giant nolina",FCDE59F6-3291-48A5-B0B3-223479EC6CCE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000700457,"Texas sacahuiste, bunchgrass",210A5313-29FF-4E7D-856F-DDDF4D2D8793,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000266542,Hachuela,94E2EADE-C7CB-493D-9A7D-F54B9745EC0F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000275105,Jug orchid,2D686217-61CB-4E19-B0DF-75FC3131B7E4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000716308,Giant Solomon’s seal,4BD765C0-DBC4-458A-B1A0-7EF64604D2E4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349907,Carex de Pennsylvanie,9E920861-C5FA-4FE1-A1A7-B097D8FE34F8,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000349979,Carex misandroïde,324A9078-906B-4390-AA72-3150FBA26A4D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350112,Carex plantain,7F016266-B482-42EE-95E8-2C9D62CE550E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350117,Carex à larges feuilles,C6AE87A2-5D45-4879-B415-54494FC3663B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350242,Carex très grêle,45E50052-BA0A-4D5F-B433-CFBF2A51C8DB,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001301621,Carex des prairies,77481D9D-4E98-4CE5-942E-12F0B9CB300F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350253,"Drooping sedge, carex vert poireau",C7799AAF-C069-4228-A251-1A03268DA090,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000350281,Carex à bec étalé,FB713863-A90E-4480-8A2A-30E673493C81,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350515,Carex rayonnant,3BBF2B25-87F7-47E4-8F22-A18A0FCA9268,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350553,Carex rariflore,F8FF82AA-5E1B-4F3B-A0AB-DC63A8F889D9,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350570,Carex dressé,8EF7909A-C8BE-40C0-98E3-38B06A7B4FC6,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350652,Carex réfléchi,7389745F-AA47-4A6C-8A87-A684192618DE,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350692,"Richardson’s sedge, carex de Richardson",8EB3DF12-7EA0-438B-968A-23E8FF7AFE7F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350772,Roan Mountain sedge,4B2979BE-1F2E-425B-AACD-A587BC7AAECC,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000350789,Carex en rosace,BAA284A6-7AD7-4A60-B38D-1A4EAA52CA72,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350804,Carex rostré,8B118EF5-5944-4A85-B23A-59155CC72251,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350828,Carex à fruits ronds,C3017FE9-19AC-4EB2-9EB0-4E1F24AB4776,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350852,Carex â écailles rousses,D4330F7F-B29B-4B3B-B9D4-39DB42FD4029,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350865,Carex des rochers,C98062EE-E93E-44B7-ADB7-83524C801525,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350923,Carex salin,D91A5302-AB37-4174-8A8E-C22B18CEC16D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350980,Carex de Sartwell,AA02B084-EA49-40CE-8B1E-9B163781F630,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000350993,Carex saxatile,C89E346B-D84B-4DCC-9BAC-CB7CC41A77B9,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000351011,Rocky Mountain sedge,1F0A77D6-28B5-40D0-AD31-C4688FA8C1EF,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351016,Carex scabre,C35BAC89-28B1-46D3-97BB-1D5101E97BB9,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351084,Carex de Schweinitz,04C84970-A67D-4A31-A117-392B3F2A7F89,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001242696,Carex faux-scirpe,64688622-7263-4C2A-A54D-3A652BEF5D7B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351126,Carex à balais,7FD212CD-6B14-4020-843B-A578B00183F0,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351291,Carex sec,C9DE2DB0-A64C-47BC-ACC3-33721BE43F45,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351315,Carex silicicole,A2080DD0-53DF-4779-BBB0-D04301E7E48A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351398,Carex faux-rubanier,B31F052E-7D73-4499-AABB-27BEF80814DC,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351479,"Sprengel’s sedge, long-beaked sedge, carex de Sprengel",AF4D140D-11E4-4507-B8F7-20BE307FF625,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000351554,Carex stérile,5B65B0C2-9056-4E9E-B5DA-C5E90235A120,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351571,Carex stipité,1764F702-DA25-4C1D-89D5-14BE17674650,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351632,Carex raide,2A6A8F13-E66E-40A0-A08C-D34AA5F54913,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351669,Carex à long style,97DC6C4D-F397-4B20-A230-01D0E1D8E9BF,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351731,Carex subspathacé,B3ABA953-7F18-483C-856F-7267384377D5,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351772,Carex prostré,C6392751-FB29-4664-8C21-DFC8F6A6E7EE,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000351791,Carex de Swan,026CEA4D-B14E-4638-88B6-502D27F4C21E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351792,Carex compact,A23B300E-5631-423D-AB23-85FBECAD689C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351795,European woodland sedge,5DBFDEF4-3B94-4E02-8521-EFB4D1CB3620,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0001301946,Carex tendre,165EEC40-5232-4C5F-BB60-EF4BAFDED82C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351893,Carex tênuiflore,88E7F34B-E1F8-4D04-9C91-7C1B99E43D5F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000351994,Carex coloré,B1280562-3595-4F9E-BC75-7A699A5B7231,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352033,Carex à fruits rugueux,3BE41EBE-6920-41FB-BA3E-8FD19044B2E4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352034,Carex à fruits glabres,0CCE7F36-B679-460D-94EB-59B7ECBCE506,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352043,Carex tordu,F8820B6D-EEF1-47AE-9665-4602FDC68AAF,,,,,,,,,,,,,,2004-05-21,,,2004-03-17
wfo-0000352075,Carex tribuloïde,38C4D6E2-D951-4F48-AA01-0476F05B7A6A,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
wfo-0000352092,Carex à fruits velus,BE2028FB-BCC6-43B6-B503-8B2A05D78E5B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352129,Carex trisperme,871CAA8F-E01F-4C7B-B631-7FD40A77B57E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0001301870,Carex de Tuckerman,7973EF0A-7255-412E-9A74-F4C8D025FC5E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352207,Carex massette,7A41A350-A4DE-4C4D-8509-6AF773F9B32E,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000352226,Carex en ombelle,E8ADBBA8-F0B3-41A9-A3A9-A0F5855913D3,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352278,Carex des ours,2FFA63DA-A37F-441B-B1BA-72739BA767A7,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352298,Carex utriculé,7B977035-A4EF-4895-A646-8BB24F95157A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000352303,Carex vacillant,9E57328B-6B88-48B9-92A9-70AD3433BEAD,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000280313,Yellow spike orchid,499A23DC-6522-4452-B567-EECBED272E11,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000280890,Mrs. Britton’s shadow witch,19A8F530-53A5-4C48-8A6C-2EA0D548555D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000280957,Shadow witch,CF2B91E9-35CE-41BF-8877-FC5F828E574F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000716673,Fairy-bells,34556A81-5C3A-457E-BD25-677C75880E53,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000716676,"Yellow mandarin, hairy mandarin",12643A5F-1B03-44D3-9B49-B03481ADDE76,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000716691,Nodding mandarin,FA8A4E7D-3DC5-4DE7-A218-4267B0CE778D,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000723930,"Large-flowered fairy-bells, fairy-lantern",CF2EF850-CC09-4E6D-BFB6-6E26E2CBCFD2,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000716787,"Rough-fruited fairy-bells, rough-fruited mandarin",704D31C0-7C7B-437F-AC85-41F47D4F8DB8,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000283600,"Dwarf butterfly orchid, dwarf encyclia, dwarf epidendrum",F5ED70C3-A988-467C-A167-FE808D96F46F,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000299992,Hoary beaked orchid,976C9FC8-A93A-4A82-AA7B-FB6BD704474C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000734742,Green-lily,CC00ECC3-3546-4A45-8DC1-878B0DA6FB60,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000735000,"Sunnybells, swamp candle",8B708D20-DD47-423C-976E-C5499020C6B4,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000740507,Oregon fetid adder’s-tongue,F9473F55-A217-40CA-BDC9-790B8140D42B,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000786370,Bermudienne à feuilles étroites,BB4A8EA4-81A5-45C0-AAD3-52778108D965,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000786519,Bermudienne montagnarde,8FCF993F-EC1F-43D3-ADF2-3A7ECDA82604,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000740762,Wild-bamboo,32BA834E-ED97-4B07-86A7-9BAF90D8166E,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000740759,Zarzaparrilla,06F33524-FF05-4BB3-93A0-2BD6FE22DC4F,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000742668,"Wild sarsaparilla, sawbrier",9410077C-CF84-44CB-9371-8BDFC7DD389C,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000742361,"Carrion-flower, Jacob’s-ladder, smilax herbacé",9AE36D01-8267-4811-847D-B998BDD85609,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000742466,"Bamboo vine, blaspheme vine, laurel greenbrier",379DBF11-D404-4B81-8CFC-F510E76302BE,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000741700,Sarsaparilla vine,FBBB5D58-009B-467E-BEEE-952342FFC335,,,,,,,,,,,,,,2004-05-21,,,2003-06-12
wfo-0000741767,"Common greenbrier or catbrier, bullbrier, horsebrier",03BDE1C6-EECE-4300-B664-9768880C655E,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000742050,Cantaque,0CD045A9-0334-4E7B-B419-CA28E192531A,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000742282,"China root, hellfetter, bristly greenbrier",1BFC9A1B-0DD8-44B9-9FBF-EA7CF03EC1AC,,,,,,,,,,,,,,2004-05-21,,,2004-05-18
wfo-0000742011,"Red-berried greenbrier, red-berried bamboo",D5E2AE06-35C3-4157-8A99-E82D2960E470,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000785521,Harlequin flower,78A2EA41-C5DA-4CE9-9ACF-3615EA129625,,,,,,,,,,,,,,2004-05-21,,,2004-03-22
wfo-0000526671,"Hard-stem bulrush,  scirpe aigu",50777D75-EDB7-4FD1-A295-BF70A96D49C2,,,,,,,,,,,,,,2004-05-21,,,2003-02-14
