WFOID,vernacularName,taxon,identifier,preferredName,source,language,countryCode,uri
wfo-0000928205,Eadha,Populus tremula,2939,0,,ga,IE,
wfo-0000928205,Crann crithir,Populus tremula,2940,0,,ga,IE,
wfo-0000928205,Crann criotháin,Populus tremula,2941,0,,ga,IE,
wfo-0000928205,Crithean,Populus tremula,2942,0,,ga,IE,
wfo-0000928205,Eadhadh,Populus tremula,2943,0,,ga,IE,
wfo-0000928205,Eabhóg,Populus tremula,2944,0,,ga,IE,
wfo-0000928205,Fiodhad,Populus tremula,2945,0,,ga,IE,
wfo-0000928205,Poibleog chreathach,Populus tremula,2946,0,,ga,IE,
wfo-0000928384,Poibleog gheal,Populus alba,2948,1,,ga,IE,
wfo-0000928384,Poibleag,Populus alba,2949,0,,ga,IE,
wfo-0000928145,Poibleog liath,Populus ×canescens,2951,1,,ga,IE,
wfo-0000928101,Poibleog ghallda,Populus deltoides,2952,1,,ga,IE,
wfo-0000769725,Líobhógach dhearg,Potamogeton alpinus,2956,1,,ga,IE,
wfo-0000769744,Líobhógach bheag,Potamogeton berchtoldii,2958,1,,ga,IE,
wfo-0000728869,Liach eanaigh,Potamogeton coloratus,2960,1,,ga,IE,
wfo-0000769780,Líobhógach chatach,Potamogeton crispus,2962,1,,ga,IE,
wfo-0000769815,Líobhógach chaol,Potamogeton filiformis,2964,1,,ga,IE,
wfo-0000769826,Líobhógach leata,Potamogeton friesii,2966,1,,ga,IE,
wfo-0000769833,Líobhógach fhéarúil,Potamogeton gramineus,2968,1,,ga,IE,
wfo-0000769883,Líobhógach lonrach,Potamogeton lucens,2970,1,,ga,IE,
wfo-0000769905,Liach Bhríde,Potamogeton natans,2976,1,,ga,IE,
wfo-0000769905,Liachroda,Potamogeton natans,2977,0,,ga,IE,
wfo-0000769905,Duileasg na h-abhan,Potamogeton natans,2978,0,,ga,IE,
wfo-0000769905,Liachbrighide,Potamogeton natans,2979,0,,ga,IE,
wfo-0000752882,Líobhógach mhaol,Potamogeton obtusifolius,2981,1,,ga,IE,
wfo-0000769943,Líobhógach fhinéiliúl,Potamogeton pectinatus,2983,1,,ga,IE,
wfo-0000769945,Dréimire uisce,Potamogeton perfoliatus,2985,1,,ga,IE,
wfo-0000769953,Liach mhóna,Potamogeton polygonifolius,2987,1,,ga,IE,
wfo-0000769953,Duileasc abhann móna,Potamogeton polygonifolius,2988,0,,ga,IE,
wfo-0000769956,Líobhógach fhada,Potamogeton praelongus,2990,1,,ga,IE,
wfo-0000769966,Líobhógach mhion,Potamogeton pusillus,2992,1,,ga,IE,
wfo-0001017376,Néalfartach shraoilleach,Potentilla anglica,2994,1,,ga,IE,
wfo-0001016615,Briosclán,Potentilla anserina,3000,1,,ga,IE,
wfo-0001016615,Bliogarán,Potentilla anserina,3001,0,,ga,IE,
wfo-0001016615,Briosglán,Potentilla anserina,3002,0,,ga,IE,
wfo-0001016615,Fearbán,Potentilla anserina,3003,0,,ga,IE,
wfo-0001016615,Blioscán,Potentilla anserina,3004,0,,ga,IE,
wfo-0001016615,Briosc,Potentilla anserina,3005,0,,ga,IE,
wfo-0001016615,Brioscán,Potentilla anserina,3006,0,,ga,IE,
wfo-0001016615,Brioslóg,Potentilla anserina,3007,0,,ga,IE,
wfo-0001004690,Néalfartach,Potentilla erecta,3013,1,,ga,IE,
wfo-0001004690,Néanthartach,Potentilla erecta,3014,0,,ga,IE,
wfo-0001004690,Benedín,Potentilla erecta,3015,0,,ga,IE,
wfo-0001004690,Leanartach,Potentilla erecta,3016,0,,ga,IE,
wfo-0001004690,Neamhnaidh,Potentilla erecta,3017,0,,ga,IE,
wfo-0001004690,Lus na (or an) codlata,Potentilla erecta,3018,0,,ga,IE,
wfo-0001004690,Bárr braonán na gcon,Potentilla erecta,3019,0,,ga,IE,
wfo-0001004690,Mianfhartach,Potentilla erecta,3020,0,,ga,IE,
wfo-0001004690,Neamhain (Neamhna),Potentilla erecta,3021,0,,ga,IE,
wfo-0001004690,Nealfhartach,Potentilla erecta,3022,0,,ga,IE,
wfo-0001004690,Niamhnaid,Potentilla erecta,3023,0,,ga,IE,
wfo-0001004690,Néunartach,Potentilla erecta,3024,0,,ga,IE,
wfo-0000987238,Tor cúigmhéarach,Potentilla fruticosa,3026,1,,ga,IE,
wfo-0000991038,Cúig mhéar Mhuire,Potentilla reptans,3028,1,,ga,IE,
wfo-0000991038,Cúig-mhéarach,Potentilla reptans,3029,0,,ga,IE,
wfo-0000988128,Sú talún bréige,Potentilla sterilis,3031,1,,ga,IE,
wfo-0000988128,Súgh-thalmhan seasc,Potentilla sterilis,3032,0,,ga,IE,
wfo-0000482741,Bainne bó bleachtáin,Primula veris,3035,1,,ga,IE,
wfo-0000482741,Bainne-bó-báine,Primula veris,3036,0,,ga,IE,
wfo-0000482741,Fleasc i mbeal bó,Primula veris,3037,0,,ga,IE,
wfo-0000482741,Seichearlan,Primula veris,3038,0,,ga,IE,
wfo-0000482741,Seicheirghin,Primula veris,3039,0,,ga,IE,
wfo-0000482741,Seicheirghlan,Primula veris,3040,0,,ga,IE,
wfo-0000482741,Bainne bó bleacht,Primula veris,3041,0,,ga,IE,
wfo-0000482741,Baine bó bleacht,Primula veris,3042,0,,ga,IE,
wfo-0000482741,Bó muc,Primula veris,3043,0,,ga,IE,
wfo-0000482741,Múiseán,Primula veris,3044,0,,ga,IE,
wfo-0000482741,Lusna múiseán,Primula veris,3045,0,,ga,IE,
wfo-0000482741,Seimhirín,Primula veris,3046,0,,ga,IE,
wfo-0000482762,Sabhaircín,Primula vulgaris,3052,1,,ga,IE,
wfo-0000482762,Ba bleachtas,Primula vulgaris,3053,0,,ga,IE,
wfo-0000482762,Samhaircín,Primula vulgaris,3054,0,,ga,IE,
wfo-0000482762,Padhcán buidhe,Primula vulgaris,3055,0,,ga,IE,
wfo-0000482762,Buidheacán,Primula vulgaris,3056,0,,ga,IE,
wfo-0000482762,Soghradhach,Primula vulgaris,3057,0,,ga,IE,
wfo-0000482762,Baine bó bleacht,Primula vulgaris,3058,0,,ga,IE,
wfo-0000482762,Buidheachán bó bleacht,Primula vulgaris,3059,0,,ga,IE,
wfo-0000482762,Seimhirín,Primula vulgaris,3060,0,,ga,IE,
wfo-0000482762,Sobhrach (-bhairche),Primula vulgaris,3061,0,,ga,IE,
wfo-0000482762,Buíoc(h)án,Primula vulgaris,3062,0,,ga,IE,
wfo-0000482762,Neóinín buidhe,Primula vulgaris,3063,0,,ga,IE,
wfo-0000482762,Péacán buí,Primula vulgaris,3064,0,,ga,IE,
wfo-0000482762,Sobhaircín,Primula vulgaris,6065,0,,ga,IE,
wfo-0000283746,Duán ceannchosach,Prunella vulgaris,3072,1,,ga,IE,
wfo-0000283746,Coinnleoir,Prunella vulgaris,3073,0,,ga,IE,
wfo-0000283746,Lus an chroidhe,Prunella vulgaris,3074,0,,ga,IE,
wfo-0000283746,Ceannabhán beag,Prunella vulgaris,3075,0,,ga,IE,
wfo-0000283746,Dubháinín an tseanchuis,Prunella vulgaris,3076,0,,ga,IE,
wfo-0000283746,Dubhán ceannchasach,Prunella vulgaris,3077,0,,ga,IE,
wfo-0000283746,Té na ngarrdhanta,Prunella vulgaris,3078,0,,ga,IE,
wfo-0000283746,Duainín an tseanchais,Prunella vulgaris,3079,0,,ga,IE,
wfo-0000283746,Dubhan-ceanchosach (-ain-ceanchosaigh),Prunella vulgaris,3080,0,,ga,IE,
wfo-0000283746,Té na ngarrantaí (or na gcailleach),Prunella vulgaris,3081,0,,ga,IE,
wfo-0000283746,Ténagarantai,Prunella vulgaris,3082,0,,ga,IE,
wfo-0001005630,Crann silíní fiáin,Prunus avium,3085,1,,ga,IE,
wfo-0001005630,Sirís,Prunus avium,3086,0,,ga,IE,
wfo-0001005630,Seilín fhiadhain,Prunus avium,3087,0,,ga,IE,
wfo-0001005630,Cran-siris,Prunus avium,3088,0,,ga,IE,
wfo-0001005630,Crann sirise,Prunus avium,3089,0,,ga,IE,
wfo-0001005630,Silín,Prunus avium,3090,0,,ga,IE,
wfo-0001006731,Donnroisc,Prunus padus,3092,1,,ga,IE,
wfo-0001007437,Draighean,Prunus spinosa,3097,1,,ga,IE,
wfo-0001007437,Áirne,Prunus spinosa,3098,0,,ga,IE,
wfo-0001007437,Droíghion,Prunus spinosa,3099,0,,ga,IE,
wfo-0001007437,Droíghneán,Prunus spinosa,3100,0,,ga,IE,
wfo-0001007437,Áirneog,Prunus spinosa,3101,0,,ga,IE,
wfo-0001007437,Cosán,Prunus spinosa,3102,0,,ga,IE,
wfo-0001007437,Máthair an áirne,Prunus spinosa,3103,0,,ga,IE,
wfo-0001007437,Straith,Prunus spinosa,3104,0,,ga,IE,
wfo-0001007437,Draighean dubh or donn,Prunus spinosa,3105,0,,ga,IE,
wfo-0001007437,Tom draighin,Prunus spinosa,3106,0,,ga,IE,
wfo-0000284199,Magairlín bán,Pseudorchis albida,3108,1,,ga,IE,
wfo-0000284199,Magairlín bán an tsléibhe,Pseudorchis albida,3109,0,,ga,IE,
wfo-0000895236,Féar muirisce crom,Puccinellia distans,3111,0,,ga,IE,
wfo-0000895236,Cuise sgaoltebhlathach,Puccinellia distans,3112,0,,ga,IE,
wfo-0000895268,Féar muirisce triopallach,Puccinellia fasciculata,3114,1,,ga,IE,
wfo-0000895389,Féar muirisce,Puccinellia maritima,3118,1,,ga,IE,
wfo-0000895389,Cuise muruisc,Puccinellia maritima,3119,0,,ga,IE,
wfo-0000012754,Lus buí na ndreancaidí,Pulicaria dysenterica,3121,1,,ga,IE,
wfo-0000012754,Lus buidhe na ndeanathairtí,Pulicaria dysenterica,3122,0,,ga,IE,
wfo-0000012754,Lus na gcoscart,Pulicaria dysenterica,3123,0,,ga,IE,
wfo-0000012754,Dreancaid díbeartach,Pulicaria dysenterica,3124,0,,ga,IE,
wfo-0000012754,Lus na ndreancaidí,Pulicaria dysenterica,3125,0,,ga,IE,
wfo-0000012754,Luibh (or Lus) na ndeargnataí,Pulicaria dysenterica,3126,0,,ga,IE,
wfo-0000396088,Glasluibh bheag,Pyrola media,2128,1,,ga,IE,
wfo-0000396086,Glasluibh mheánach,Pyrola minor,3130,1,,ga,IE,
wfo-0000745473,Glasluibh chruinn,Pyrola rotundifolia subsp. maritima,3131,1,,ga,IE,
wfo-0001128963,Glasluibh chruinn,Pyrola rotundifolia var. rotundifolia,3133,1,,ga,IE,
wfo-0000292459,Dair ghaelach,Quercus petraea,3136,1,,ga,IE,
wfo-0000292459,Rí na coille,Quercus petraea,3137,0,,ga,IE,
wfo-0000292459,Cran-daraigh,Quercus petraea,3138,0,,ga,IE,
wfo-0000292459,Crann darach (daraighe)(daróige),Quercus petraea,3139,0,,ga,IE,
wfo-0000292459,Railach,Quercus petraea,3140,0,,ga,IE,
wfo-0000292459,Tuilm,Quercus petraea,3141,0,,ga,IE,
wfo-0000292858,Dair ghallda,Quercus robur,3144,1,,ga,IE,
wfo-0000292858,Cran-daraigh,Quercus robur,3145,0,,ga,IE,
wfo-0000733793,Gathán lín,Radiola linoides,3147,1,,ga,IE,
wfo-0000461396,Fearbán feír,Ranunculus acris,3151,1,,ga,IE,
wfo-0000461396,Cearbán feóir,Ranunculus acris,3152,0,,ga,IE,
wfo-0000461396,Fearbán feoir,Ranunculus acris,3153,0,,ga,IE,
wfo-0000461396,Cam an ime,Ranunculus acris,3154,0,,ga,IE,
wfo-0000461562,Tuile thalún,Ranunculus bulbosus,3157,1,,ga,IE,
wfo-0000461562,Fuil talmhan,Ranunculus bulbosus,3158,0,,ga,IE,
wfo-0000461562,Tuile talmhan,Ranunculus bulbosus,3159,0,,ga,IE,
wfo-0000461562,Tuile-talmhuin,Ranunculus bulbosus,3160,0,,ga,IE,
wfo-0000461139,Néal uisce coiteann,Ranunculus aquatilis,3162,1,,ga,IE,
wfo-0000461139,Neul uisge,Ranunculus aquatilis,3163,0,,ga,IE,
wfo-0000461139,Fleanuisge,Ranunculus aquatilis,3164,0,,ga,IE,
wfo-0000461139,Niúl uisce,Ranunculus aquatilis,3165,0,,ga,IE,
wfo-0000461139,Fliodh uisce,Ranunculus aquatilis,3166,0,,ga,IE,
wfo-0000461139,Líon abhann,Ranunculus aquatilis,3167,0,,ga,IE,
wfo-0000461317,Gruaig Mhuire,Ranunculus auricomus,3170,1,,ga,IE,
wfo-0000461317,Garbhlus na Móna,Ranunculus auricomus,3171,0,,ga,IE,
wfo-0000461317,Foloscain,Ranunculus auricomus,3172,0,,ga,IE,
wfo-0000461601,Néal uisce sáile,Ranunculus baudotii,3174,1,,ga,IE,
wfo-0000460611,Néal uisce righin,Ranunculus circinatus,3176,1,,ga,IE,
wfo-0000460611,Flidh uisce,Ranunculus circinatus,3177,0,,ga,IE,
wfo-0000460611,Fleann uisce,Ranunculus circinatus,3178,0,,ga,IE,
wfo-0000460611,Líon na hAbhann,Ranunculus circinatus,3179,0,,ga,IE,
wfo-0000460525,Glasair léane bheag,Ranunculus flammula,3181,1,,ga,IE,
wfo-0000460525,Lasair léana,Ranunculus flammula,3182,0,,ga,IE,
wfo-0000460525,Luibh na Franncac,Ranunculus flammula,3183,0,,ga,IE,
wfo-0000460525,Glasiar léun,Ranunculus flammula,3184,0,,ga,IE,
wfo-0000460503,Néal uisce abhann,Ranunculus fluitans,3187,1,,ga,IE,
wfo-0000461100,Néal uisce eidhneach,Ranunculus hederaceus,3189,1,,ga,IE,
wfo-0000463023,Glasair léana mhór,Ranunculus lingua,3191,1,,ga,IE,
wfo-0000462949,Néal uisce cruinn,Ranunculus omiophyllus,3193,1,,ga,IE,
wfo-0000463389,Néal uisce scéithe,Ranunculus peltatus,3195,1,,ga,IE,
wfo-0000463394,Néal uisce bréige,Ranunculus penicillatus,3197,1,,ga,IE,
wfo-0000463198,Fearbán (reatha),Ranunculus repens,3201,1,,ga,IE,
wfo-0000463198,Bairghin,Ranunculus repens,3202,0,,ga,IE,
wfo-0000463198,Crobh préacháin,Ranunculus repens,3203,0,,ga,IE,
wfo-0000463198,Fearbóg,Ranunculus repens,3204,0,,ga,IE,
wfo-0000463198,Gurradh préachán,Ranunculus repens,3205,0,,ga,IE,
wfo-0000463300,Toircheas fiáin,Ranunculus sceleratus,3207,1,,ga,IE,
wfo-0000463300,Torachas biadhain,Ranunculus sceleratus,3208,0,,ga,IE,
wfo-0000461462,Néal uisce na dtrí chluas,Ranunculus tripartitus,3210,1,,ga,IE,
wfo-0000402425,Meacan raidigh,Raphanus raphanistrum,3214,1,,ga,IE,
wfo-0000402425,Currán dearg,Raphanus raphanistrum,3215,0,,ga,IE,
wfo-0000402425,Fiadh roidis,Raphanus raphanistrum,3216,0,,ga,IE,
wfo-0000402425,Corrán dearg,Raphanus raphanistrum,3217,0,,ga,IE,
wfo-0000735896,Meacan mara,Raphanus raphanistrum subsp. maritimus,3219,1,,ga,IE,
wfo-0000462056,Buí geal,Reseda alba,3221,1,,ga,IE,
wfo-0000462704,Buí mór,Reseda luteola,3226,1,,ga,IE,
wfo-0000462704,Ruadhchán,Reseda luteola,3227,0,,ga,IE,
wfo-0000462704,Ruadhchán buidhe,Reseda luteola,3228,0,,ga,IE,
wfo-0000462704,Buidhe mór,Reseda luteola,3229,0,,ga,IE,
wfo-0000462704,Buidhemór,Reseda luteola,3230,0,,ga,IE,
wfo-0000460239,Paide bréan,Rhamnus cathartica,3233,1,,ga,IE,
wfo-0000460239,Ramhdhraighean,Rhamnus cathartica,3234,0,,ga,IE,
wfo-0000460239,Maide bréan,Rhamnus cathartica,3235,0,,ga,IE,
wfo-0000460239,Bréan-ubhall,Rhamnus cathartica,3236,0,,ga,IE,
wfo-0000747233,Gliográn,Rhinanthus minor,3241,1,,ga,IE,
wfo-0000747233,Boilgeáin,Rhinanthus minor,3242,0,,ga,IE,
wfo-0000747233,Maothlán móna,Rhinanthus minor,3243,0,,ga,IE,
wfo-0000747233,Bodach gliogair,Rhinanthus minor,3244,0,,ga,IE,
wfo-0000747233,Gliogarán,Rhinanthus minor,3245,0,,ga,IE,
wfo-0000747233,Míl-ghabhair,Rhinanthus minor,3246,0,,ga,IE,
wfo-0000747233,Lus an giolla,Rhinanthus minor,3247,0,,ga,IE,
wfo-0000747233,Lus riabhach,Rhinanthus minor,3248,0,,ga,IE,
wfo-0000747233,Bodán cloigín,Rhinanthus minor,3249,0,,ga,IE,
wfo-0000399342,Lus na laoch,Rhodiola rosea,3251,1,,ga,IE,
wfo-0000399342,Rós lus,Rhodiola rosea,3252,0,,ga,IE,
wfo-0000400178,Róslabhras,Rhododendron ponticum,3254,1,,ga,IE,
wfo-0000400178,Ródaideandrón fiáin,Rhododendron ponticum,3255,0,,ga,IE,
wfo-0000513576,Gobsheisc,Rhynchospora alba,3257,1,,ga,IE,
wfo-0000516673,Gobsheisc rua,Rhynchospora fusca,3259,1,,ga,IE,
wfo-0000405161,Cuirín dubh,Ribes nigrum,3261,1,,ga,IE,
wfo-0000405161,Raosar dubh,Ribes nigrum,3262,0,,ga,IE,
wfo-0000405161,Srionán dubh,Ribes nigrum,3263,0,,ga,IE,
wfo-0000405161,Dearcóg dubh,Ribes nigrum,3264,0,,ga,IE,
wfo-0000405218,Cuirín dearg,Ribes rubrum,3267,0,,ga,IE,
wfo-0000405218,Raosar dearg,Ribes rubrum,3268,0,,ga,IE,
wfo-0000405218,Srionán dearg,Ribes rubrum,3269,0,,ga,IE,
wfo-0000405218,Dearcóg dearg,Ribes rubrum,3270,0,,ga,IE,
wfo-0000405193,Spíonán,Ribes uva-crispa,3272,1,,ga,IE,
wfo-0000405193,Spiúnán,Ribes uva-crispa,3273,0,,ga,IE,
wfo-0000405193,Spriúnán,Ribes uva-crispa,3274,0,,ga,IE,
wfo-0000405193,Grosaid,Ribes uva-crispa,3275,0,,ga,IE,
wfo-0000405193,Spionóg,Ribes uva-crispa,3276,0,,ga,IE,
wfo-0000405193,Ifin,Ribes uva-crispa,3277,0,,ga,IE,
wfo-0000405193,Crann spíonáin,Ribes uva-crispa,3278,0,,ga,IE,
wfo-0000405193,Groiseog,Ribes uva-crispa,3279,0,,ga,IE,
wfo-0000405193,Iphin,Ribes uva-crispa,3280,0,,ga,IE,
wfo-0000405193,Iphín,Ribes uva-crispa,3281,0,,ga,IE,
wfo-0000405193,Sceach spíonán,Ribes uva-crispa,3282,0,,ga,IE,
wfo-0000405193,Tor spíonán,Ribes uva-crispa,3283,0,,ga,IE,
wfo-0000399575,Biolar buí mór,Rorippa amphibia,3286,1,,ga,IE,
wfo-0000399575,Biolar curraigh,Rorippa amphibia,3287,0,,ga,IE,
wfo-0000399609,Biolar buí na Boirne,Rorippa islandica,3289,1,,ga,IE,
wfo-0000399555,Biolar buí corraigh,Rorippa palustris,3291,1,,ga,IE,
wfo-0000399565,Biolar buí reatha,Rorippa sylvestris,3293,1,,ga,IE,
wfo-0000399565,Biolar coilleadh,Rorippa sylvestris,3294,0,,ga,IE,
wfo-0000985731,Dris chumhra gheal,Rosa agrestis,3296,1,,ga,IE,
wfo-0001004521,Rós léana,Rosa arvensis,3299,1,,ga,IE,
wfo-0001009356,Feirdhris bhog,Rosa caesia,3301,1,,ga,IE,
wfo-0001011707,Feirdhris,Rosa canina,3308,1,,ga,IE,
wfo-0001011707,Rós cú,Rosa canina,3309,0,,ga,IE,
wfo-0001011707,Sgeach mhadra,Rosa canina,3310,0,,ga,IE,
wfo-0001011707,Con-rós (or Conrós),Rosa canina,3311,0,,ga,IE,
wfo-0001011707,Oireachas,Rosa canina,3312,0,,ga,IE,
wfo-0001011707,Sceach mhadraidh,Rosa canina,3313,0,,ga,IE,
wfo-0001011707,Coindris,Rosa canina,3314,0,,ga,IE,
wfo-0000984236,Dris chumhra bheag,Rosa micrantha,3316,1,,ga,IE,
wfo-0000998132,Rós bog,Rosa mollis,3319,1,,ga,IE,
wfo-0001018829,Feirdhris mhaolduilleach,Rosa obtusifolia,3321,1,,ga,IE,
wfo-0001008670,Briúlán,Rosa pimpinellifolia,3324,1,,ga,IE,
wfo-0001008670,Rós fiáin,Rosa pimpinellifolia,3325,0,,ga,IE,
wfo-0001008670,Stancán,Rosa pimpinellifolia,3326,0,,ga,IE,
wfo-0001004321,Dris chumhra,Rosa rubiginosa,3328,1,,ga,IE,
wfo-0001004321,Sgeach-chumhra,Rosa rubiginosa,3329,0,,ga,IE,
wfo-0001004321,Forrdris,Rosa rubiginosa,3330,0,,ga,IE,
wfo-0001004321,Foirdhris,Rosa rubiginosa,3331,0,,ga,IE,
wfo-0001004321,Fordhris,Rosa rubiginosa,3332,0,,ga,IE,
wfo-0001006828,Rós Shioraird,Rosa sherardii,3334,1,,ga,IE,
wfo-0001002631,Rós stíleach,Rosa stylosa,3336,1,,ga,IE,
wfo-0000994255,Rós clúmhach,Rosa tomentosa,3339,1,,ga,IE,
wfo-0000298572,Garbhlus na Boirne,Rubia peregrina,3341,1,,ga,IE,
wfo-0000298572,Madar,Rubia peregrina,3342,0,,ga,IE,
wfo-0001007404,Eithreog,Rubus caesius,3344,1,,ga,IE,
wfo-0001007404,Gorm dhearc,Rubus caesius,3345,0,,ga,IE,
wfo-0001001132,Eithreog shléibhe,Rubus chamaemorus,3347,1,,ga,IE,
wfo-0001001132,Lus na nEithreóg,Rubus chamaemorus,3348,0,,ga,IE,
wfo-0001001132,Eireag,Rubus chamaemorus,3349,0,,ga,IE,
wfo-0001004881,Dris,Rubus fruticosus,3355,0,,ga,IE,
wfo-0001004881,Sceach,Rubus fruticosus,3356,0,,ga,IE,
wfo-0001004881,Smear dubh,Rubus fruticosus,3357,0,,ga,IE,
wfo-0001004881,Driseóg,Rubus fruticosus,3358,0,,ga,IE,
wfo-0001004881,Dreasóg,Rubus fruticosus,3359,0,,ga,IE,
wfo-0001004881,Smeur,Rubus fruticosus,3360,0,,ga,IE,
wfo-0001004881,Sméire,Rubus fruticosus,3361,0,,ga,IE,
wfo-0001004881,Foirdhreis,Rubus fruticosus,3362,0,,ga,IE,
wfo-0001004881,Sméir-dhris,Rubus fruticosus,3363,0,,ga,IE,
wfo-0001004881,Sméardhris,Rubus fruticosus,3364,0,,ga,IE,
wfo-0001004881,Sméirdhris,Rubus fruticosus,3365,0,,ga,IE,
wfo-0001004881,Sgeach,Rubus fruticosus,3366,0,,ga,IE,
wfo-0001004881,Fordhris,Rubus fruticosus,3367,0,,ga,IE,
wfo-0000994356,Sú craobh,Rubus idaeus,3371,1,,ga,IE,
wfo-0000994356,Súghchraobh,Rubus idaeus,3372,0,,ga,IE,
wfo-0000994356,Sobha craobh,Rubus idaeus,3373,0,,ga,IE,
wfo-0000994356,Subh-chraobh,Rubus idaeus,3374,0,,ga,IE,
wfo-0001016374,Stone bramble,Rubus saxatilis,3375,0,,ga,IE,
wfo-0001016374,Stoneberry,Rubus saxatilis,3376,0,,ga,IE,
wfo-0001016374,Sú na mban mín,Rubus saxatilis,3377,0,,ga,IE,
wfo-0001016374,Crúíbíní,Rubus saxatilis,3378,0,,ga,IE,
wfo-0001016374,Súgh na mban mín,Rubus saxatilis,3379,0,,ga,IE,
wfo-0000403595,Samhadh bó,Rumex acetosa,3388,1,,ga,IE,
wfo-0000403595,Samhadh,Rumex acetosa,3389,0,,ga,IE,
wfo-0000403595,Bileoga milse,Rumex acetosa,3390,0,,ga,IE,
wfo-0000403595,Ribleachán,Rumex acetosa,3391,0,,ga,IE,
wfo-0000403595,Puinneóg,Rumex acetosa,3392,0,,ga,IE,
wfo-0000403595,Puineoga,Rumex acetosa,3393,0,,ga,IE,
wfo-0000403595,Sealgan,Rumex acetosa,3394,0,,ga,IE,
wfo-0000403595,Samh,Rumex acetosa,3395,0,,ga,IE,
wfo-0000403595,Sobha,Rumex acetosa,3396,0,,ga,IE,
wfo-0000403595,Sámha bo,Rumex acetosa,3397,0,,ga,IE,
wfo-0000403595,Sámha,Rumex acetosa,3398,0,,ga,IE,
wfo-0000403586,Samhadh caorach,Rumex acetosella,3404,1,,ga,IE,
wfo-0000403586,Ruanaidh,Rumex acetosella,3405,0,,ga,IE,
wfo-0000403586,Pluirín seangan,Rumex acetosella,3406,0,,ga,IE,
wfo-0000403640,Copóg thriopallach,Rumex conglomeratus,3410,1,,ga,IE,
wfo-0000403640,Copóg ghéar,Rumex conglomeratus,3411,0,,ga,IE,
wfo-0000403671,Copóg chatach,Rumex crispus,3415,1,,ga,IE,
wfo-0000403671,Copóg sráide,Rumex crispus,3416,0,,ga,IE,
wfo-0000403529,Copóg uisce,Rumex hydrolapathum,3420,1,,ga,IE,
wfo-0000403529,Copóg mhór uisce,Rumex hydrolapathum,3421,0,,ga,IE,
wfo-0000403529,Bior-chopóg,Rumex hydrolapathum,3422,0,,ga,IE,
wfo-0000403949,Copóg bhuí,Rumex maritimus,3424,1,,ga,IE,
wfo-0000403904,Copóg shráide,Rumex obtusifolius,3430,1,,ga,IE,
wfo-0000403904,Bileóg sráide,Rumex obtusifolius,3431,0,,ga,IE,
wfo-0000403904,Cupóg sráide,Rumex obtusifolius,3432,0,,ga,IE,
wfo-0000404086,Copóg chumtha,Rumex pulcher,3434,1,,ga,IE,
wfo-0000404004,Copóg choille,Rumex sanguineus,3436,1,,ga,IE,
wfo-0000400090,Samhadh caorach caol,Rumex tenuifolius,3438,1,,ga,IE,
wfo-0000733703,Scothóga uisce,Ruppia cirrhosa,3440,1,,ga,IE,
wfo-0000770081,Scothóga mara,Ruppia maritima,3442,1,,ga,IE,
wfo-0000438405,Mongán lom,Sagina apetala,3445,1,,ga,IE,
wfo-0000438405,Lus na bpéarlaí,Sagina apetala,3446,0,,ga,IE,
wfo-0000438539,Mongán mara,Sagina maritima,3448,1,,ga,IE,
wfo-0000438470,Mongán gluineach,Sagina nodosa,3451,1,,ga,IE,
wfo-0000438492,Mongán sinte,Sagina procumbens,3453,1,,ga,IE,
wfo-0000438234,Mongán móna,Sagina subulata,3455,1,,ga,IE,
wfo-0000738109,Rinn saighde,Sagittaria sagittifolia,3457,1,,ga,IE,
wfo-0000435635,Lus na gloine,Salicornia europaea,3461,1,,ga,IE,
wfo-0000435635,Praiseach na mar,Salicornia europaea,3462,0,,ga,IE,
wfo-0000929085,Saileach bhán,Salix alba,3469,1,,ga,IE,
wfo-0000929085,Saileóg,Salix alba,3470,0,,ga,IE,
wfo-0000928969,Crann sníofa,Salix aurita,3472,1,,ga,IE,
wfo-0000928969,Sliotharnach,Salix aurita,3473,0,,ga,IE,
wfo-0000928969,Crann sníomhtha,Salix aurita,3474,0,,ga,IE,
wfo-0000928969,Saileán,Salix aurita,3475,0,,ga,IE,
wfo-0000929313,Sailchearnach,Salix caprea,3481,1,,ga,IE,
wfo-0000929313,Saileog,Salix caprea,3482,0,,ga,IE,
wfo-0000929149,Saileach liath,Salix cinerea,3490,1,,ga,IE,
wfo-0000929149,Crann sríomtha,Salix cinerea,3491,0,,ga,IE,
wfo-0000929149,Crann sníomhtha,Salix cinerea,3492,0,,ga,IE,
wfo-0000928469,Saileach bhriosc,Salix fragilis,3494,1,,ga,IE,
wfo-0000928469,Gad sailí,Salix fragilis,3495,0,,ga,IE,
wfo-0000928687,Saileach labhrais,Salix pentandra,3497,1,,ga,IE,
wfo-0000930408,Saileach chorcra,Salix purpurea,3499,1,,ga,IE,
wfo-0000929571,Saileach na dtrí bhall,Salix triandra,3503,1,,ga,IE,
wfo-0000929391,Saileánach,Salix viminalis,3507,1,,ga,IE,
wfo-0000929391,Gallshaileach,Salix viminalis,3508,0,,ga,IE,
wfo-0000929391,Maothán,Salix viminalis,3509,0,,ga,IE,
wfo-0000929391,Fineamhain,Salix viminalis,3510,0,,ga,IE,
wfo-0000929391,Bior-ghas,Salix viminalis,3511,0,,ga,IE,
wfo-0000929391,Suileasc,Salix viminalis,3512,0,,ga,IE,
