taxonID,description,type,source,language, 
wfo-0000429768,"Annual, suberect to procumbent, 8-20 cm tall, profusely branched, glabrous herb. Stem and branches pale-green or purplish, minutely striate. Leaves succulent, simple, sessile, oblong-cylindric, 4-18 mm long, apex obtuse; stipules lanceolate, 2-3 mm long, acute. Flowers yellow, fading to white, 4-5 mm across; pedicels slender, c. 3 mm long; disc 10-lobed. Sepals 5, elliptic-oblong, c. 2 mm long, keeled, cucullate. Petals 5, spathulate, c. 3 mm long, truncate at the apex. Stamens 10, exserted, scales bipartite. Carpels 5; ovary ovoid, glabrous, sulcate, 5-loculed, each locule 4-ovuled; style persistent. Capsule deflexed, turbinate, rugulose, retuse, septicidally dehiscent into 5, 2-3 seeded, compressed cocci. Seeds oblong.",general,ref_wfo-0000429768,English,34600035
wfo-0000747813,"Densely villous, prostrate herb. Flowers 10-12 mm across; pedicel up to 1.5 cm long. Sepals lanceolate, c. 5-6 mm long. Petals obovate, c. 6 mm long, 3-4 mm broad. Fruit c. 8 mm in diameter, wings of mericarps 4-8 mm broad, irregularly dentate, pubescent.",general,ref_wfo-0000747813,English,34600159
wfo-0001244725,"Tree, up to 15 m tall and 60 cm in diameter. Bark dark brown, lenticellate, exfoliating in thin scales; live bark brittle, pale yellow or yellowish-brown, streaked with orange brown. Branchlets stout, minutely, densely tomentellous. Terminal bud large, conical, up to 4 cm with bud scales, the upper ones sericeous. Leaves sub-verticillate, coriaceous to chartaceous, subovate to oblong, 3-5 x 12-19 cm, acuminate, base acute; upper surface glabrous, the main nerves slender, lower surface paler with lax indumentum; the sub-basal lateral nerves slender, prominulous, reaching to 2/3 to 3/4  the lamina length; the other nerves c. 3 pairs; petiole slender, 1-1.5 cm long. Inflorescences axillary and behind the leaves. Main peduncle thick, 0-1 cm long, bearing the sessile umbels. Bracts large, villous. Male florets: Pedicels 3-4 mm long, densely villous; tepals narrowly lanceolate, 2-3 mm long, acute, densely villous; stamens exserted, 4 mm long; glands basal on slender stipes. Female florets: Pedicels 4-5 mm long; style 2 mm long; stigma inconspicuous. Fruit ellipsoid, 1 x 2 cm, the cup inconspicuous, at apex 5 mm in diameter, not differentiated from the obconical pedicel.",general,ref_wfo-0001244725,English,50129991
wfo-0001245503,"Erect-suberect, up to 1 m tall, divaricately branched shrubby perennial. Stem ± woody, circular, glabrous or sparsely pubescent or glandular pubescent. Leaves 6-17 x 1-7.5 cm, ovate oblong, linear or deltoid ovate, base usually truncate, apex acute or acuminate, entire, petiole 4-9 mm long usually 2-auricled at the base. Ochrea 6-15 (-20) mm long, foliaceous, orbicular, dentate, ± tubular.  <P> Inflorescence a compound corymb, peduncles glandular hairy. Flowers 2.0-3.5 mm across, pedicel c. 1 mm long, ochreolae, ovate, hairy, eglandular, eciliate, tepals 5, 2.5-4 x 1.25-1.5 mm, lanceolate, acute, entire, white or pinkish, accrescent and fleshy. Stamens 7-8, filaments long, filiform, equal, attached to the staminal tube, ovary 1-1.5 x 0.5-0.75 mm, trigonous with 3 filiform styles, free above the middle, connate below, stigmas capitate. Fruits baccate, fleshy, fruiting perianth c. 2 mm thick, fleshy. Nuts trigonous 2-3 (-4) x 1.5-2 mm, included in the fleshy perianth.",general,ref_wfo-0001245503,English,50133756
wfo-0001245633,"A selender, ± rarely erect glabrous herb, 5-15 (-30) cm long. Leaves distant with obscure nerves, alternate, sessile to subsessile, petiole c. 1 mm long, ovate or ovate-cordate, 3-5 (-6) x 1-3 (-5) mm, base rounded, quite glabrous; ochreae 1.5-2 mm, hyaline, bipartite, segments acute or obtuse, entire or ± crenate, slightly pubescent to glabrous. Flowers 3-4 in axillary clusters, pedicel c. 1 mm long, bract small, ± ovate, c. 0.5 mm long. Perianth 5-lobed, white, divided slightly more than half of their length, outer 2 small, ± elliptic, almost acute or obtuse, 1.5-2 (-2.5) x 0.75-1 mm. Stamens 2-3, filaments ± filiform, staminodes 3, almost equalling the stamens. Ovary trigonous with very prominent angles, styles 3, very short, stigmas ± capitate. Nuts trigonous, 2-2.5 mm long, exserted, shining, coriaceous.",general,ref_wfo-0001245633,English,50134233
wfo-0001245636,"Annual, decumbent or spreading 10-30 cm branched herb, ± flaccid, tufted, bearing sparse appressed, yellowish, deflexed, pilose hairs, usually forming a ring at the base of the ochreae. Leaves ovate to lanceolate, distant, 4-10 (-15) x 3-5 (-7) mm, acute, entire, rounded at the base, sparsely to moderately appressed pilose on both the surfaces, ochrea thick, ± cup-shaped, membranous, sometimes 2-3-partite, pilose, 2-3 mm long. Flowers in terminal ± flat topped corymbs, 5-6 in each corymb, pedicellate, pedicel 1-1.5 mm long, jointed; bracts very small, ± elliptic ovate, c. 0.5 mm long, perianth 5-partite, divided, almost up to the base, white or pink, outer 2 smaller, obovate-ovate, sometimes ± spathulate, usually obtuse, 1.75-2 (-2.5) x 1-1.5 mm. Stamens 3, filaments very short, staminodes 5, alternating and larger than the stamens. Styles 3, short, free, stigma ± rounded. Nut exserted, ± ellipsoid, c. 1.5-2.5 x c. 1.5 mm, pale.",general,ref_wfo-0001245636,English,50134240
wfo-0000685337,"Annual to perennial, covered with whitish pruinose or sessile glands or glabrous shrublet. Stem basally somewhat woody, branches procumbent or erect, cylindrical, striate, internodes 2.5-5 cm long. Leaves mostly unifoliolate or basal ones trifoliolate and upper unifoliolate, leaflets linear-oblong or lanceolate, 6-35 mm long, 3-4 mm broad, mucronate, short to long petioled or sessile; stipular spines awl shaped, patent to ascending, equal to shorter than leaves, occasionally deficient or minute. Flowers mediocre, c. 1.2 cm across, pinkish-purple; pedicel 4-6 mm long. Sepals ovate, c. 3-4 mm long, c. 1.5 mm broad, glandular outside, acute, persistent. Petals spathulate, c. 6 mm long, c. 3 mm broad, obtuse. Stamens with c. 6 mm long filaments. Capsule 3-4 mm long and broad, pubescent, pedicel equal to about twice as long as fruit.",general,ref_wfo-0000685337,English,34600262
wfo-0000352629,"Caespitose, tightly tuft-forming, 50-90 cm. Rhizome short, not creeping. Stem trigonous, grooved, smooth. Leaves equal to stem or slightly shorter; sheaths 50-80 mm, outer dark brown, margin of scarious side straight; ligule c. 0.4 mm, white, scarious; blades 2.5-3 mm wide, flat or involute, greyish- or yellowish green, margins scabrous, papillose above. Inflorescence greyish brown, with a tight group of androgynous spikes, 10-30 x 5-10 mm, elongate-ellipsoid or ovoid. Bracts glume-like, lowest to as long as its spike, narrow, base amplexicaul, margins broadly scarious. Spikes to 10 x 5 mm, elongated or globular; female glumes 2-4 x 1-1.7 mm, deltate, cymbiform, acute or with arista to 0.7 mm, margins widely scarious; utricles 2.7-3.8 x 1-1.4 mm, plano-convex, ellipsoid, greenish or yellowish brown, clearly nerved, shoulders frequently with a narrow, scabrous margin, base sometimes contracted to stipe to 0.7 mm, beak 0.7-1.3 mm, with scarious margins, deeply bifid, teeth brown, ostiole margin widely scarious. Nut 1.5-1.8 x 1-1.3 mm, incl. a 0.1-0.3 mm style base and a sometimes to 0.3 mm stipe, plano-convex, ellipsoid or obovoid, glossy, obscurely reticulate, and finely papillose.",general,ref_wfo-0000352629,English,50000118
wfo-0001219417,"A medium sized tree with a whitish-grey smooth bark; young shoots puberulous. Twigs yellowish-brown, longitudinally wrinkled. Stipules triangular ovate, c.l mm long Leaves ± membranous, elliptic-ovate to elliptic-lanceolate, 6.5-9 x 3-4 cm, cuneate, subacuminate, margin quite entire, nerves c. 8 pairs, midrib prominent on under surface, impressed above. Petiole 12-15 mm long. Peduncles rather stout, 6-8 mm long, pilose. Flowers in compact cymose clusters at the shoot apices, bisexual, 5-merous. Involucral bracts less than 1 mm long, broad ovate, acute. Pedicel ± 2 mm long, up to 4 mm in fruit. Calyx shallow cupular, sepals obtuse, c.l mm long, minutely and irregularly toothed. Style obsolete; stigma ± conical, lobed at the base. Drupe not seen.",general,ref_wfo-0001219417,English,50000929
wfo-0000603684,"Perennial, up to c. 5 cm tall, pilose with simple and furcate white hairs. Radical leaves rosulate, spathulate, 7-13 (-15) mm long, 2-6 mm broad, entire to 1-3 blunt teeth towards the apex. Racemes aphyllous, scapose, 8-15-flowered, hardly increasing in length in fruit. Flowers c. 5 mm across, mauve; pedicel up to 6 mm long in fruit, ascending. Sepals c. 3 mm long, somewhat persistent. Petals 5-6 mm long, 2-2.5 mm broad. Stamens c 3:4 mm long. Fruits ovate-oblong or broadly linear, c. 20 mm long, 5-8 mm broad, acute, flattened, often slightly con¬torted, almost glabrous; valves with a distinct mid-vein; stigma subsessile on c. 0.5 mm long style, sub-bilobed; septum absent or incomplete, often confined to the margins; seeds 4-6 In each locule, c. 2 mm long, greyish.",general,ref_wfo-0000603684,English,50001372
wfo-0001245911,"A dwarf trailing perennial (?) herb, 2-5 cm tall, forming small tufts, usually rooting at nodes, bearing sparsely appressed pilose hairs, more on the nodes, internodes usually short. Leaves fleshy becoming brown when dry, petiole 2-7 (-10) mm long, lamina orbicular, obtuse, sparsely hairy at the margins and beneath, 5-10 (-15) x 3-7 mm, sometimes black dotted dorsally; ochreae ± tubular, brownish, hyaline, 2-4 mm long, sparsely hairy, ± truncate. Flowers in terminal corymbs, 10-14 in each corymb, white or bright pink, pedicel 1.5-2 mm long, jointed, bracts hyaline, brownish, almost enclosing more than half of the pedicel. Perianth 5-partite, divided almost up to the base, tepals ± orbicular to ovate or obtuse, in two whorls, 1.5-1.75 x 0.5-0.75 mm. Stamens 5, very short, alternating with 3 distinct but disc-like glandular staminodes. Ovary orbicular or biconvex, styles 2, very short, stigmas capitate. Nuts 1.5 mm, biconvex or somewhat orbicular, granulate, shining.",general,ref_wfo-0001245911,English,50134823
wfo-0000685455,"A tall, perennial, sparsely pubescent, branced herb. Leaves petioled, petiole 1.5-7 cm long, upper ones with short and lower with long petioles; blade broadly deltoid, hastate or cordate, acuminate, pubescent on the veins, 7-10 x 2.5-7 cm. Ochreae 8-12 (-15) mm long, brown, tubular, truncate, membranous. Flowers secund on the long recurved branches of the inflorescence, pedicellate, white; peduncle 6-16 cm long. Perianth segments 5-partite, 2-3 mm long. Stamens 8, alternating with glands. Ovary 3-angled; styles 3. Nuts 3-angled, angles acute, ovate, 6-8 mm long, c. 5 mm broad with flat or concave surfaces.",general,ref_wfo-0000685455,English,50135346
wfo-0000527386,"Stem 3-10 mm diam., finely papillose, glaucous green. Sheaths glaucous green, sometimes reddish. Inflorescence up to 90 mm, spikes 2-5 together, some solitary; glumes 2.8-4.3 mm, midnerve area often reddish, barbed, sides smooth, obscurely nerved, often with reddish brown dots (seldom some barbs). Stigmas 2 (-3).",general,ref_wfo-0000527386,English,50137196
wfo-0000878970,"Annual; culms fasciculate, rarely solitary, geniculately ascending, 6-25 cm high. Leaf-blades 1.5-6 cm long, 1-2 mm wide, scaberulous above and on the margins, and with sparse whitish tubercle-based hairs at the base; sheaths with scattered tubercle-based hairs. Heads 5-10(-12) on a rhachis 24 cm long. Glumes, including the awns, up to 8 mm long, rarely longer, usually with white or occasion-ally purple hairs, the lower a little longer than the upper; lowest lemma 3-lobed, the lobes aristate, the central longer and narrower at the base than the laterals, 4-4.5 (-5.5) mm long; palea equalling the lemma or slightly shorter than it.",general,ref_wfo-0000878970,English,50143468
wfo-0001249323,"Spinous tree, up to 10 m tall; spines few slender and flexible. Leaves aromatic 7.5-11 cm, ovate-oblong to ovate, entire or serrulate, acute to obtuse. Petiole narrowly winged, wings oblanceolate. Flowers axillary, in 1-6-flowered cymes. Petals reflexed. Stamens c. 20. Fruit oblate to slightly oval, 6-9 cm in diameter. Rind deep yellow to orange-red; thick or thin; pulp orange-yellow or reddish, sweet or slightly acidic.",general,ref_wfo-0001249323,English,50149358
wfo-0001249674,"Shrubs, much branched with slender to twiggy tangled branches, up to 5 m high; young twigs farinose with small white waxy sessile scales, becoming glabrous with age. Leaves petiolate, oblong-ovate or elliptic-oblong with more or less rounded apex; blade 5-50 mm long, 3-30 mm broad, farinaceous; petiole 3-5 mm long. Flowers in few-flowered (5-10-fld. generally) shortly subcorymbose racemes, 10-17 mm across, usually creamy-yellow; pedicel 5-15 mm long. Outer sepals 5-14 mm long, oblong-ovate, concave, acute, covered with scales; inner sepals flattish, less acute. Petals 10-14 mm long, 3-4 mm broad (incl. 4-5 mm long claw), limb narrowly elliptic-lanceolate. Disk-appendix 5-8 mm long, fimbriate. Androphore 5-8 mm long. Stamens 5 or 4, filaments more or less fused below, free and spreading above, 1-2 cm long. Gynophore about 15 mm long, usually covered with scales. Fruit narrowly cylindrical, 20-50 mm long, 3-4 mm broad, obscurely torulose, farinaceous, many seeded; seeds c.2.5 mm in diam., surrounded by orange flesh.",general,ref_wfo-0001249674,English,50150572
wfo-0000556221,"Shrubby or perennial herb with woody base, mealy canescent, 30-100 cm tall, prostrate to erect. Leaves (5-) 8-30 x 2-25 mm, triangular deltoid, cuneate, truncate-hastate at base, acuminate at apex, sinuate-dentate; lower leaves shortly petiolate, upper mostly sessile. Flowers in terminal and axillary inflorscences, the former of mixed staminate and pistillate flower clusters, spike-like or paniculate; the axillary of pistillate flowers only, solitary or in groups. Staminate perianth membranous. Valves of solitary pistillate flowers 3-6 x 2-6 mm in fruit, campanulate with free upper parts, 3-5 (-7) -lobed, mostly without tubercles. Valves of spicate pistillate flowers with well-developed tubercles, deltoid, 3-5 lobed, each with lateral lobes 2-4-toothed, terminal lobe longer than lateral ones. Style free to base. Pericarp membranous; seeds 2 mm across, dark-brown.",general,ref_wfo-0000556221,English,50001748
wfo-0000561131,"Annual herb, erect to ascending, 5-25 (-40) cm, branching from base, stem and branches usually sublanate or sparsely covered with soft hairs, fleecy-villose in the axils of flowering region from the dense cottony ball-like growth from the perianth, Leaves small, flat, subsessile or very shortly petioled, linear-oblong to lanceolate-ovate or elliptic, ± fleshy, entire, 5-20 x 2-4 mm, abruptly narrowed towards base, acute to obtuse, pubescent especially  beneath and on the margins, Bracts soon deciduous, smaller than leaves. Flowering glomerules like cotton balls, hidden in thick white fleece, densely spicate. Perianth of perfect flowers with broad lobes, c. one-fourth the length of tube, that of pistillate flowers shorter and subtruncate, covered especially at base with very long dense hairs. Fruiting perianth adherent to the fruit, rounded-oval, 1 mm long, like cotton-balls, with or without short protuberances at the back; seed c. 1 mm across, discoid, brown.",general,ref_wfo-0000561131,English,50001761
wfo-0000536202,"Plants 1-2 m tall. Stem stout, fistular. Leaves petiolate; compound; 1-2-ternate-pinnate; leaflets oval to ovate, mucronulate-serrate, lower surface glaucous. Peduncle stout, c. 20 cm long. Involucre of 5 long, linear bracts. Rays 20 or more. Involucel of 6-I0 linear bractlets. Fruit 8-12 mm long, 5-6 mm broad, elliptic to oblong; dorsal and intermediate ridges thick, corky, obtuse, approximated; lateral ridges broadly winged; furrows 1-vittate; commissure 2-4-vittate. Inner seed face concave.",general,ref_wfo-0000536202,English,50006294
